,state_name,district_name,crop_year,season,crop,area,production,rainfall
321,Kerala,ERNAKULAM,2009,Whole Year ,Coconut ,44475,2873.2,3221.5
322,Kerala,ERNAKULAM,2009,Whole Year ,Dry ginger,199,2874.2,3221.5
323,Kerala,ERNAKULAM,2009,Whole Year ,Sugarcane,5,2875.2,3221.5
324,Kerala,ERNAKULAM,2009,Whole Year ,Sweet potato,7,2876.2,3221.5
325,Kerala,ERNAKULAM,2009,Whole Year ,Tapioca,5265,2877.2,3221.5
326,Kerala,ERNAKULAM,2009,Whole Year ,Turmeric,279,2878.2,3221.5
327,Kerala,ERNAKULAM,2009,Winter     ,Rice,5121,2879.2,3221.5
328,Kerala,ERNAKULAM,2010,Autumn     ,Rice,3353.88,1880.2,4071.5
329,Kerala,ERNAKULAM,2010,Kharif     ,Sesamum,6.06,1881.2,4071.5
330,Kerala,ERNAKULAM,2010,Summer     ,Rice,1152.89,1882.2,4071.5
331,Kerala,ERNAKULAM,2010,Whole Year ,Arecanut,4549.93,1883.2,4071.5
332,Kerala,ERNAKULAM,2010,Whole Year ,Banana,6318.15,1884.2,4071.5
333,Kerala,ERNAKULAM,2010,Whole Year ,Black pepper,5024.82,1885.2,4071.5
334,Kerala,ERNAKULAM,2010,Whole Year ,Cashewnut,573.89,1886.2,4071.5
335,Kerala,ERNAKULAM,2010,Whole Year ,Coconut ,42893.79,1887.2,4071.5
336,Kerala,ERNAKULAM,2010,Whole Year ,Dry ginger,195.77,1888.2,4071.5
337,Kerala,ERNAKULAM,2010,Whole Year ,Sugarcane,1.36,1889.2,4071.5
338,Kerala,ERNAKULAM,2010,Whole Year ,Tapioca,5484.11,1890.2,4071.5
339,Kerala,ERNAKULAM,2010,Whole Year ,Turmeric,264.52,1891.2,4071.5
340,Kerala,ERNAKULAM,2010,Winter     ,Rice,4508.73,1892.2,4071.5
341,Kerala,ERNAKULAM,2011,Autumn     ,Rice,3134.85,3893.2,3591.4
342,Kerala,ERNAKULAM,2011,Kharif     ,Sesamum,4.31,3894.2,3591.4
343,Kerala,ERNAKULAM,2011,Summer     ,Rice,718.83,3895.2,3591.4
344,Kerala,ERNAKULAM,2011,Whole Year ,Arecanut,4943.83,3896.2,3591.4
345,Kerala,ERNAKULAM,2011,Whole Year ,Banana,5669.4,3897.2,3591.4
346,Kerala,ERNAKULAM,2011,Whole Year ,Black pepper,2456.42,3898.2,3591.4
347,Kerala,ERNAKULAM,2011,Whole Year ,Cashewnut,648.12,3899.2,3591.4
348,Kerala,ERNAKULAM,2011,Whole Year ,Coconut ,46376.43,3900.2,3591.4
349,Kerala,ERNAKULAM,2011,Whole Year ,Dry ginger,197.54,3901.2,3591.4
350,Kerala,ERNAKULAM,2011,Whole Year ,Potato,4,3902.2,3591.4
351,Kerala,ERNAKULAM,2011,Whole Year ,Sugarcane,12.93,3903.2,3591.4
352,Kerala,ERNAKULAM,2011,Whole Year ,Tapioca,6142.77,3904.2,3591.4
353,Kerala,ERNAKULAM,2011,Whole Year ,Turmeric,319.12,3905.2,3591.4
354,Kerala,ERNAKULAM,2011,Winter     ,Rice,3877.16,3906.2,3591.4
355,Kerala,ERNAKULAM,2012,Autumn     ,Rice,1370,3907.2,2609.5
356,Kerala,ERNAKULAM,2012,Summer     ,Rice,343,1908.2,2609.5
357,Kerala,ERNAKULAM,2012,Whole Year ,Arecanut,4754,1909.2,2609.5
358,Kerala,ERNAKULAM,2012,Whole Year ,Banana,5586,1910.2,2609.5
359,Kerala,ERNAKULAM,2012,Whole Year ,Black pepper,2113,1911.2,2609.5
360,Kerala,ERNAKULAM,2012,Whole Year ,Cashewnut,604,1912.2,2609.5
361,Kerala,ERNAKULAM,2012,Whole Year ,Coconut ,43751,1913.2,2609.5
362,Kerala,ERNAKULAM,2012,Whole Year ,Cowpea(Lobia),156,1914.2,2609.5
363,Kerala,ERNAKULAM,2012,Whole Year ,Drum Stick,525,1915.2,2609.5
364,Kerala,ERNAKULAM,2012,Whole Year ,Dry ginger,131,1916.2,2609.5
365,Kerala,ERNAKULAM,2012,Whole Year ,Jack Fruit,3955,1917.2,2609.5
366,Kerala,ERNAKULAM,2012,Whole Year ,Mango,4123,1918.2,2609.5
367,Kerala,ERNAKULAM,2012,Whole Year ,Moong(Green Gram),2,1919.2,2609.5
368,Kerala,ERNAKULAM,2012,Whole Year ,Papaya,1162,1920.2,2609.5
369,Kerala,ERNAKULAM,2012,Whole Year ,Pineapple,5413,1921.2,2609.5
370,Kerala,ERNAKULAM,2012,Whole Year ,Pump Kin,57,1922.2,2609.5
371,Kerala,ERNAKULAM,2012,Whole Year ,Sesamum,13,1923.2,2609.5
372,Kerala,ERNAKULAM,2012,Whole Year ,Sugarcane,1,1924.2,2609.5
373,Kerala,ERNAKULAM,2012,Whole Year ,Sweet potato,4,1925.2,2609.5
374,Kerala,ERNAKULAM,2012,Whole Year ,Tapioca,5443,1926.2,2609.5
375,Kerala,ERNAKULAM,2012,Whole Year ,Turmeric,282,1927.2,2609.5
376,Kerala,ERNAKULAM,2012,Winter     ,Rice,2227,1928.2,2609.5
377,Kerala,ERNAKULAM,2012,Winter     ,Sesamum,13,1929.2,2609.5
378,Kerala,IDUKKI,2002,Autumn     ,Rice,1294,1930.2,3361
379,Kerala,IDUKKI,2002,Kharif     ,Jowar,2,1931.2,3361
380,Kerala,IDUKKI,2002,Kharif     ,Ragi,25,1932.2,3361
381,Kerala,IDUKKI,2002,Kharif     ,Sesamum,6,1933.2,3361
382,Kerala,IDUKKI,2002,Summer     ,Rice,286,1934.2,3361
383,Kerala,IDUKKI,2002,Whole Year ,Arecanut,4096,1935.2,3361
384,Kerala,IDUKKI,2002,Whole Year ,Banana,1602,1936.2,3361
385,Kerala,IDUKKI,2002,Whole Year ,Bhindi,6,1937.2,3361
386,Kerala,IDUKKI,2002,Whole Year ,Bitter Gourd,586,1938.2,3361
387,Kerala,IDUKKI,2002,Whole Year ,Black pepper,65142,1939.2,3361
388,Kerala,IDUKKI,2002,Whole Year ,Brinjal,29,1940.2,3361
389,Kerala,IDUKKI,2002,Whole Year ,Cardamom,32743,1941.2,3361
390,Kerala,IDUKKI,2002,Whole Year ,Cashewnut,1321,1942.2,3361
391,Kerala,IDUKKI,2002,Whole Year ,Cashewnut Raw,1321,1943.2,3361
392,Kerala,IDUKKI,2002,Whole Year ,Coconut ,25810,1944.2,3361
393,Kerala,IDUKKI,2002,Whole Year ,Coffee,11490,1945.2,3361
394,Kerala,IDUKKI,2002,Whole Year ,Drum Stick,647,1946.2,3361
395,Kerala,IDUKKI,2002,Whole Year ,Dry ginger,1374,1947.2,3361
396,Kerala,IDUKKI,2002,Whole Year ,Garlic,616,1948.2,3361
397,Kerala,IDUKKI,2002,Whole Year ,Jack Fruit,6332,1949.2,3361
398,Kerala,IDUKKI,2002,Whole Year ,Mango,3142,1950.2,3361
399,Kerala,IDUKKI,2002,Whole Year ,Other Fresh Fruits,931,1951.2,3361
400,Kerala,IDUKKI,2002,Whole Year ,other oilseeds,29,1952.2,3361
401,Kerala,IDUKKI,2002,Whole Year ,Other Vegetables,6024,1953.2,3361
402,Kerala,IDUKKI,2002,Whole Year ,Papaya,761,1954.2,3361
403,Kerala,IDUKKI,2002,Whole Year ,Pineapple,1569,1955.2,3361
404,Kerala,IDUKKI,2002,Whole Year ,Rubber,38250,1956.2,3361
405,Kerala,IDUKKI,2002,Whole Year ,Snak Guard,3,1957.2,3361
406,Kerala,IDUKKI,2002,Whole Year ,Sugarcane,1473,1958.2,3361
407,Kerala,IDUKKI,2002,Whole Year ,Sweet potato,6,1959.2,3361
408,Kerala,IDUKKI,2002,Whole Year ,Tapioca,7806,1960.2,3361
409,Kerala,IDUKKI,2002,Whole Year ,Tea,24953,1961.2,3361
410,Kerala,IDUKKI,2002,Whole Year ,Turmeric,257,1962.2,3361
411,Kerala,IDUKKI,2002,Winter     ,Rice,2205,1963.2,3361
412,Kerala,IDUKKI,2003,Autumn     ,Rice,1201,1964.2,3152
413,Kerala,IDUKKI,2003,Kharif     ,Jowar,2,1965.2,3152
414,Kerala,IDUKKI,2003,Kharif     ,Ragi,74,1966.2,3152
415,Kerala,IDUKKI,2003,Kharif     ,Small millets,176,1967.2,3152
416,Kerala,IDUKKI,2003,Summer     ,Rice,77,1968.2,3152
417,Kerala,IDUKKI,2003,Whole Year ,Arecanut,3831,1969.2,3152
418,Kerala,IDUKKI,2003,Whole Year ,Banana,1648,1970.2,3152
419,Kerala,IDUKKI,2003,Whole Year ,Bhindi,7,1971.2,3152
420,Kerala,IDUKKI,2003,Whole Year ,Bitter Gourd,394,1972.2,3152
421,Kerala,IDUKKI,2003,Whole Year ,Black pepper,68595,1973.2,3152
422,Kerala,IDUKKI,2003,Whole Year ,Brinjal,42,1974.2,3152
423,Kerala,IDUKKI,2003,Whole Year ,Cardamom,32815,1975.2,3152
424,Kerala,IDUKKI,2003,Whole Year ,Cashewnut,1211,1976.2,3152
425,Kerala,IDUKKI,2003,Whole Year ,Coconut ,24383,1977.2,3152
426,Kerala,IDUKKI,2003,Whole Year ,Drum Stick,630,1978.2,3152
427,Kerala,IDUKKI,2003,Whole Year ,Dry ginger,904,1979.2,3152
428,Kerala,IDUKKI,2003,Whole Year ,Garlic,638,1980.2,3152
429,Kerala,IDUKKI,2003,Whole Year ,Jack Fruit,6444,1981.2,3152
430,Kerala,IDUKKI,2003,Whole Year ,Mango,2982,1982.2,3152
431,Kerala,IDUKKI,2003,Whole Year ,Other Fresh Fruits,712,1983.2,3152
432,Kerala,IDUKKI,2003,Whole Year ,Other Vegetables,8047,1984.2,3152
433,Kerala,IDUKKI,2003,Whole Year ,Papaya,794,1985.2,3152
434,Kerala,IDUKKI,2003,Whole Year ,Pineapple,1459,1986.2,3152
435,Kerala,IDUKKI,2003,Whole Year ,Snak Guard,5,1987.2,3152
436,Kerala,IDUKKI,2003,Whole Year ,Sugarcane,1595,1988.2,3152
437,Kerala,IDUKKI,2003,Whole Year ,Sweet potato,10,1989.2,3152
438,Kerala,IDUKKI,2003,Whole Year ,Tapioca,7350,1990.2,3152
439,Kerala,IDUKKI,2003,Whole Year ,Turmeric,251,1991.2,3152
440,Kerala,IDUKKI,2003,Winter     ,Rice,1950,1992.2,3152
441,Kerala,IDUKKI,2004,Autumn     ,Rice,1147,1993.2,3835
442,Kerala,IDUKKI,2004,Kharif     ,Jowar,2,1994.2,3835
443,Kerala,IDUKKI,2004,Kharif     ,Other Cereals & Millets,154,1995.2,3835
444,Kerala,IDUKKI,2004,Kharif     ,Ragi,65,1996.2,3835
445,Kerala,IDUKKI,2004,Kharif     ,Sesamum,8,1997.2,3835
446,Kerala,IDUKKI,2004,Summer     ,Rice,157,1998.2,3835
447,Kerala,IDUKKI,2004,Whole Year ,Arecanut,4054,1999.2,3835
448,Kerala,IDUKKI,2004,Whole Year ,Banana,1748,2000.2,3835
449,Kerala,IDUKKI,2004,Whole Year ,Black pepper,82316,2001.2,3835
450,Kerala,IDUKKI,2004,Whole Year ,Cardamom,32856,2002.2,3835
451,Kerala,IDUKKI,2004,Whole Year ,Cashewnut,1270,2003.2,3835
452,Kerala,IDUKKI,2004,Whole Year ,Coconut ,24274,2004.2,3835
453,Kerala,IDUKKI,2004,Whole Year ,Dry ginger,876,2005.2,3835
454,Kerala,IDUKKI,2004,Whole Year ,Garlic,306,2006.2,3835
455,Kerala,IDUKKI,2004,Whole Year ,Sugarcane,790,2007.2,3835
456,Kerala,IDUKKI,2004,Whole Year ,Sweet potato,2,2008.2,3835
457,Kerala,IDUKKI,2004,Whole Year ,Tapioca,5823,2009.2,3835
458,Kerala,IDUKKI,2004,Whole Year ,Turmeric,281,2010.2,3835
459,Kerala,IDUKKI,2004,Winter     ,Rice,1862,2011.2,3835
460,Kerala,IDUKKI,2005,Autumn     ,Rice,850,2012.2,5757
461,Kerala,IDUKKI,2005,Kharif     ,Other Cereals & Millets,11,2013.2,5757
462,Kerala,IDUKKI,2005,Summer     ,Rice,238,2014.2,5757
463,Kerala,IDUKKI,2005,Whole Year ,Arecanut,4009,2015.2,5757
464,Kerala,IDUKKI,2005,Whole Year ,Banana,1828,2016.2,5757
465,Kerala,IDUKKI,2005,Whole Year ,Black pepper,84219,2017.2,5757
466,Kerala,IDUKKI,2005,Whole Year ,Cardamom,32846,2018.2,5757
467,Kerala,IDUKKI,2005,Whole Year ,Cashewnut,1197,2019.2,5757
468,Kerala,IDUKKI,2005,Whole Year ,Coconut ,24343,2020.2,5757
469,Kerala,IDUKKI,2005,Whole Year ,Dry ginger,900,2021.2,5757
470,Kerala,IDUKKI,2005,Whole Year ,Garlic,65,2022.2,5757
471,Kerala,IDUKKI,2005,Whole Year ,Sugarcane,760,2023.2,5757
472,Kerala,IDUKKI,2005,Whole Year ,Sweet potato,10,2024.2,5757
473,Kerala,IDUKKI,2005,Whole Year ,Tapioca,6608,2025.2,5757
474,Kerala,IDUKKI,2005,Whole Year ,Turmeric,330,2026.2,5757
475,Kerala,IDUKKI,2005,Winter     ,Rice,1844,2027.2,5757
476,Kerala,IDUKKI,2006,Autumn     ,Rice,851,2028.2,4075
477,Kerala,IDUKKI,2006,Kharif     ,Jowar,11,2029.2,4075
478,Kerala,IDUKKI,2006,Kharif     ,Other Cereals & Millets,114,2030.2,4075
479,Kerala,IDUKKI,2006,Kharif     ,Ragi,6,2031.2,4075
480,Kerala,IDUKKI,2006,Kharif     ,Sesamum,7,2032.2,4075
481,Kerala,IDUKKI,2006,Summer     ,Rice,217,2033.2,4075
482,Kerala,IDUKKI,2006,Whole Year ,Arecanut,3416,2034.2,4075
483,Kerala,IDUKKI,2006,Whole Year ,Banana,1971,2035.2,4075
484,Kerala,IDUKKI,2006,Whole Year ,Black pepper,83652,2036.2,4075
485,Kerala,IDUKKI,2006,Whole Year ,Cardamom,32840,2037.2,4075
486,Kerala,IDUKKI,2006,Whole Year ,Cashewnut,1240,2038.2,4075
487,Kerala,IDUKKI,2006,Whole Year ,Coconut ,23668,2039.2,4075
488,Kerala,IDUKKI,2006,Whole Year ,Dry ginger,863,2040.2,4075
489,Kerala,IDUKKI,2006,Whole Year ,Garlic,221,2041.2,4075
490,Kerala,IDUKKI,2006,Whole Year ,Sugarcane,781,2042.2,4075
491,Kerala,IDUKKI,2006,Whole Year ,Sweet potato,15,2043.2,4075
492,Kerala,IDUKKI,2006,Whole Year ,Tapioca,7141,2044.2,4075
493,Kerala,IDUKKI,2006,Whole Year ,Turmeric,321,2045.2,4075
494,Kerala,IDUKKI,2006,Winter     ,Rice,1810,2046.2,4075
495,Kerala,IDUKKI,2007,Autumn     ,Rice,462,2047.2,4499.9
496,Kerala,IDUKKI,2007,Kharif     ,Cotton(lint),3,2048.2,4499.9
497,Kerala,IDUKKI,2007,Kharif     ,Jowar,1,2049.2,4499.9
498,Kerala,IDUKKI,2007,Kharif     ,Other Cereals & Millets,51,2050.2,4499.9
499,Kerala,IDUKKI,2007,Kharif     ,Ragi,1,2051.2,4499.9
500,Kerala,IDUKKI,2007,Summer     ,Rice,58,2052.2,4499.9
501,Kerala,IDUKKI,2007,Whole Year ,Arecanut,3451,2053.2,4499.9
502,Kerala,IDUKKI,2007,Whole Year ,Banana,2559,2054.2,4499.9
503,Kerala,IDUKKI,2007,Whole Year ,Black pepper,65333,2055.2,4499.9
504,Kerala,IDUKKI,2007,Whole Year ,Cardamom,31241,2056.2,4499.9
505,Kerala,IDUKKI,2007,Whole Year ,Cashewnut,1617,2057.2,4499.9
506,Kerala,IDUKKI,2007,Whole Year ,Coconut ,19925,2058.2,4499.9
507,Kerala,IDUKKI,2007,Whole Year ,Dry ginger,934,2059.2,4499.9
508,Kerala,IDUKKI,2007,Whole Year ,Garlic,350,2060.2,4499.9
509,Kerala,IDUKKI,2007,Whole Year ,Sugarcane,2105,2061.2,4499.9
510,Kerala,IDUKKI,2007,Whole Year ,Sweet potato,7,2062.2,4499.9
511,Kerala,IDUKKI,2007,Whole Year ,Tapioca,6374,2063.2,4499.9
512,Kerala,IDUKKI,2007,Whole Year ,Turmeric,287,2064.2,4499.9
513,Kerala,IDUKKI,2007,Winter     ,Rice,1670,2065.2,4499.9
514,Kerala,IDUKKI,2008,Autumn     ,Rice,494,2066.2,3031.2
515,Kerala,IDUKKI,2008,Kharif     ,Jowar,1,2067.2,3031.2
516,Kerala,IDUKKI,2008,Kharif     ,Other Cereals & Millets,26,2068.2,3031.2
517,Kerala,IDUKKI,2008,Kharif     ,Ragi,5,2069.2,3031.2
518,Kerala,IDUKKI,2008,Kharif     ,Sesamum,5,2070.2,3031.2
519,Kerala,IDUKKI,2008,Summer     ,Rice,57,2071.2,3031.2
520,Kerala,IDUKKI,2008,Whole Year ,Arecanut,3173,2072.2,3031.2
521,Kerala,IDUKKI,2008,Whole Year ,Banana,2705,2073.2,3031.2
522,Kerala,IDUKKI,2008,Whole Year ,Black pepper,58290,2074.2,3031.2
523,Kerala,IDUKKI,2008,Whole Year ,Cardamom,33078,2075.2,3031.2
524,Kerala,IDUKKI,2008,Whole Year ,Cashewnut,1365,2076.2,3031.2
525,Kerala,IDUKKI,2008,Whole Year ,Coconut ,17776,2077.2,3031.2
526,Kerala,IDUKKI,2008,Whole Year ,Dry ginger,695,2078.2,3031.2
527,Kerala,IDUKKI,2008,Whole Year ,Garlic,320,2079.2,3031.2
528,Kerala,IDUKKI,2008,Whole Year ,Sugarcane,2487,2080.2,3031.2
529,Kerala,IDUKKI,2008,Whole Year ,Sweet potato,3,2081.2,3031.2
530,Kerala,IDUKKI,2008,Whole Year ,Tapioca,7706,2082.2,3031.2
531,Kerala,IDUKKI,2008,Whole Year ,Turmeric,217,2083.2,3031.2
532,Kerala,IDUKKI,2008,Winter     ,Rice,1564,2084.2,3031.2
533,Kerala,IDUKKI,2009,Autumn     ,Rice,588,2085.2,3244.5
534,Kerala,IDUKKI,2009,Kharif     ,Jowar,10,2086.2,3244.5
535,Kerala,IDUKKI,2009,Kharif     ,Other Cereals & Millets,12,2087.2,3244.5
536,Kerala,IDUKKI,2009,Kharif     ,Sesamum,5,2088.2,3244.5
537,Kerala,IDUKKI,2009,Summer     ,Rice,209,2089.2,3244.5
538,Kerala,IDUKKI,2009,Whole Year ,Arecanut,2753,2090.2,3244.5
539,Kerala,IDUKKI,2009,Whole Year ,Banana,2541,2091.2,3244.5
540,Kerala,IDUKKI,2009,Whole Year ,Black pepper,85739,2092.2,3244.5
541,Kerala,IDUKKI,2009,Whole Year ,Cardamom,33083,2093.2,3244.5
542,Kerala,IDUKKI,2009,Whole Year ,Cashewnut,1237,2094.2,3244.5
543,Kerala,IDUKKI,2009,Whole Year ,Coconut ,17189,2095.2,3244.5
544,Kerala,IDUKKI,2009,Whole Year ,Dry ginger,691,2096.2,3244.5
545,Kerala,IDUKKI,2009,Whole Year ,Garlic,336,2097.2,3244.5
546,Kerala,IDUKKI,2009,Whole Year ,Sugarcane,2201,2098.2,3244.5
547,Kerala,IDUKKI,2009,Whole Year ,Sweet potato,4,2099.2,3244.5
548,Kerala,IDUKKI,2009,Whole Year ,Tapioca,6032,2100.2,3244.5
549,Kerala,IDUKKI,2009,Whole Year ,Turmeric,245,2101.2,3244.5
550,Kerala,IDUKKI,2009,Winter     ,Rice,1531,2102.2,3244.5
551,Kerala,IDUKKI,2010,Autumn     ,Rice,418.33,2103.2,3568.2
552,Kerala,IDUKKI,2010,Summer     ,Rice,220.64,2104.2,3568.2
553,Kerala,IDUKKI,2010,Whole Year ,Arecanut,2520.54,2105.2,3568.2
554,Kerala,IDUKKI,2010,Whole Year ,Banana,2665.37,2106.2,3568.2
555,Kerala,IDUKKI,2010,Whole Year ,Black pepper,87273.78,2107.2,3568.2
556,Kerala,IDUKKI,2010,Whole Year ,Cashewnut,1200.93,2108.2,3568.2
557,Kerala,IDUKKI,2010,Whole Year ,Coconut ,17011.58,2109.2,3568.2
558,Kerala,IDUKKI,2010,Whole Year ,Dry ginger,696.59,2110.2,3568.2
559,Kerala,IDUKKI,2010,Whole Year ,Sugarcane,2173.53,2111.2,3568.2
560,Kerala,IDUKKI,2010,Whole Year ,Tapioca,6222.55,2112.2,3568.2
561,Kerala,IDUKKI,2010,Whole Year ,Turmeric,226.21,2113.2,3568.2
562,Kerala,IDUKKI,2010,Winter     ,Rice,1180.4,2114.2,3568.2
563,Kerala,IDUKKI,2011,Autumn     ,Rice,259.85,2115.2,3874.3
564,Kerala,IDUKKI,2011,Kharif     ,Sesamum,0.97,2116.2,3874.3
565,Kerala,IDUKKI,2011,Summer     ,Rice,66.07,2117.2,3874.3
566,Kerala,IDUKKI,2011,Whole Year ,Arecanut,2708.92,2118.2,3874.3
567,Kerala,IDUKKI,2011,Whole Year ,Banana,2900.57,2119.2,3874.3
568,Kerala,IDUKKI,2011,Whole Year ,Black pepper,44010.47,2120.2,3874.3
569,Kerala,IDUKKI,2011,Whole Year ,Cashewnut,1497.12,2121.2,3874.3
570,Kerala,IDUKKI,2011,Whole Year ,Coconut ,17158.12,2122.2,3874.3
571,Kerala,IDUKKI,2011,Whole Year ,Dry ginger,654.25,2123.2,3874.3
572,Kerala,IDUKKI,2011,Whole Year ,Potato,3,2124.2,3874.3
573,Kerala,IDUKKI,2011,Whole Year ,Sugarcane,2123.82,2125.2,3874.3
574,Kerala,IDUKKI,2011,Whole Year ,Tapioca,6317.9,2126.2,3874.3
575,Kerala,IDUKKI,2011,Whole Year ,Turmeric,204.36,2127.2,3874.3
576,Kerala,IDUKKI,2011,Winter     ,Rice,937.82,2128.2,3874.3
577,Kerala,IDUKKI,2012,Autumn     ,Rice,208,2129.2,2612.4
578,Kerala,IDUKKI,2012,Summer     ,Rice,91,2130.2,2612.4
579,Kerala,IDUKKI,2012,Whole Year ,Arecanut,2569,2131.2,2612.4
580,Kerala,IDUKKI,2012,Whole Year ,Arhar/Tur,12,2132.2,2612.4
581,Kerala,IDUKKI,2012,Whole Year ,Banana,3080,2133.2,2612.4
582,Kerala,IDUKKI,2012,Whole Year ,Black pepper,43755,2134.2,2612.4
583,Kerala,IDUKKI,2012,Whole Year ,Cardamom,33076,2135.2,2612.4
584,Kerala,IDUKKI,2012,Whole Year ,Cashewnut,1537,2136.2,2612.4
585,Kerala,IDUKKI,2012,Whole Year ,Coconut ,17265,2137.2,2612.4
586,Kerala,IDUKKI,2012,Whole Year ,Drum Stick,570,2138.2,2612.4
587,Kerala,IDUKKI,2012,Whole Year ,Dry ginger,591,2139.2,2612.4
588,Kerala,IDUKKI,2012,Whole Year ,Garlic,72,2140.2,2612.4
589,Kerala,IDUKKI,2012,Whole Year ,Jack Fruit,14631,2141.2,2612.4
590,Kerala,IDUKKI,2012,Whole Year ,Maize,3,2142.2,2612.4
591,Kerala,IDUKKI,2012,Whole Year ,Mango,5486,2143.2,2612.4
592,Kerala,IDUKKI,2012,Whole Year ,Papaya,916,2144.2,2612.4
593,Kerala,IDUKKI,2012,Whole Year ,Pineapple,838,2145.2,2612.4
594,Kerala,IDUKKI,2012,Whole Year ,Potato,959,2146.2,2612.4
595,Kerala,IDUKKI,2012,Whole Year ,Pump Kin,52,2147.2,2612.4
596,Kerala,IDUKKI,2012,Whole Year ,Sugarcane,1371,2148.2,2612.4
597,Kerala,IDUKKI,2012,Whole Year ,Sweet potato,4,2149.2,2612.4
598,Kerala,IDUKKI,2012,Whole Year ,Tapioca,6239,2150.2,2612.4
599,Kerala,IDUKKI,2012,Whole Year ,Turmeric,195,2151.2,2612.4
600,Kerala,IDUKKI,2012,Whole Year ,Wheat,1,2152.2,2612.4
601,Kerala,IDUKKI,2012,Winter     ,Rice,877,2153.2,2612.4
602,Kerala,KANNUR,2002,Autumn     ,Rice,6369,2154.2,3087
603,Kerala,KANNUR,2002,Kharif     ,Sesamum,1,2155.2,3087
604,Kerala,KANNUR,2002,Summer     ,Rice,318,2156.2,3087
605,Kerala,KANNUR,2002,Whole Year ,Arecanut,14182,2157.2,3087
606,Kerala,KANNUR,2002,Whole Year ,Banana,2445,2158.2,3087
607,Kerala,KANNUR,2002,Whole Year ,Bhindi,27,2159.2,3087
608,Kerala,KANNUR,2002,Whole Year ,Bitter Gourd,76,2160.2,3087
609,Kerala,KANNUR,2002,Whole Year ,Black pepper,22492,2161.2,3087
610,Kerala,KANNUR,2002,Whole Year ,Brinjal,8,2162.2,3087
611,Kerala,KANNUR,2002,Whole Year ,Cardamom,128,2163.2,3087
612,Kerala,KANNUR,2002,Whole Year ,Cashewnut,27123,2164.2,3087
613,Kerala,KANNUR,2002,Whole Year ,Cashewnut Raw,27123,2165.2,3087
614,Kerala,KANNUR,2002,Whole Year ,Coconut ,94217,2166.2,3087
615,Kerala,KANNUR,2002,Whole Year ,Drum Stick,2020,2167.2,3087
616,Kerala,KANNUR,2002,Whole Year ,Dry ginger,266,2168.2,3087
617,Kerala,KANNUR,2002,Whole Year ,Jack Fruit,13828,2169.2,3087
618,Kerala,KANNUR,2002,Whole Year ,Mango,12003,2170.2,3087
619,Kerala,KANNUR,2002,Whole Year ,Other Fresh Fruits,900,2171.2,3087
620,Kerala,KANNUR,2002,Whole Year ,other oilseeds,124,2172.2,3087
621,Kerala,KANNUR,2002,Whole Year ,Other Vegetables,1802,2173.2,3087
622,Kerala,KANNUR,2002,Whole Year ,Papaya,1741,2174.2,3087
623,Kerala,KANNUR,2002,Whole Year ,Pineapple,349,2175.2,3087
624,Kerala,KANNUR,2002,Whole Year ,Rubber,34085,2176.2,3087
625,Kerala,KANNUR,2002,Whole Year ,Snak Guard,6,2177.2,3087
626,Kerala,KANNUR,2002,Whole Year ,Sugarcane,5,2178.2,3087
627,Kerala,KANNUR,2002,Whole Year ,Sweet potato,33,2179.2,3087
628,Kerala,KANNUR,2002,Whole Year ,Tapioca,3247,2180.2,3087
629,Kerala,KANNUR,2002,Whole Year ,Turmeric,136,2181.2,3087
630,Kerala,KANNUR,2002,Winter     ,Rice,4636,2182.2,3087
631,Kerala,KANNUR,2003,Autumn     ,Rice,5287,1183.2,2373
632,Kerala,KANNUR,2003,Kharif     ,Jowar,1,1183.2,3373
633,Kerala,KANNUR,2003,Summer     ,Rice,191,1183.2,3373
634,Kerala,KANNUR,2003,Whole Year ,Arecanut,13489,1183.2,3373
635,Kerala,KANNUR,2003,Whole Year ,Banana,2310,1183.2,3373
636,Kerala,KANNUR,2003,Whole Year ,Bhindi,19,1183.2,3373
637,Kerala,KANNUR,2003,Whole Year ,Bitter Gourd,77,1183.2,3373
638,Kerala,KANNUR,2003,Whole Year ,Black pepper,22089,1183.2,3373
639,Kerala,KANNUR,2003,Whole Year ,Brinjal,13,1183.2,3373
640,Kerala,KANNUR,2003,Whole Year ,Cardamom,128,1183.2,3373
641,Kerala,KANNUR,2003,Whole Year ,Cashewnut,27817,1183.2,3373
642,Kerala,KANNUR,2003,Whole Year ,Coconut ,95278,1183.2,3373
643,Kerala,KANNUR,2003,Whole Year ,Drum Stick,1948,1183.2,3373
644,Kerala,KANNUR,2003,Whole Year ,Dry ginger,166,1183.2,3373
645,Kerala,KANNUR,2003,Whole Year ,Jack Fruit,13584,1183.2,3373
646,Kerala,KANNUR,2003,Whole Year ,Mango,11354,1183.2,3373
647,Kerala,KANNUR,2003,Whole Year ,Other Fresh Fruits,795,1183.2,3373
648,Kerala,KANNUR,2003,Whole Year ,Other Vegetables,1774,1183.2,3373
649,Kerala,KANNUR,2003,Whole Year ,Papaya,1774,1183.2,3373
650,Kerala,KANNUR,2003,Whole Year ,Pineapple,244,1183.2,3373
651,Kerala,KANNUR,2003,Whole Year ,Snak Guard,18,1183.2,3373
652,Kerala,KANNUR,2003,Whole Year ,Sugarcane,3,1183.2,3373
653,Kerala,KANNUR,2003,Whole Year ,Sweet potato,21,1183.2,3373
